Fecha;Provincia;test_rapidos_total;test_rapidos_positivos;test_antigenos_total;test_antigenos_positivos;pcr_total;pcr_positivos;codigo_ine;total_pruebas;total_pruebas_positivas;test_porcentaje;pcr_porcentaje;porcentaje_total;sigla;antigenos_porcentaje
2024-06-05;Segovia;44244;5256;181495;31587;243334;20294;40004;469073;57137;11.879576891781937;8.339977150747533;12.180833260494635;SE;17
2024-06-05;Soria;42499;2778;108983;22587;174319;11390;42173;325801;36755;6.536624391162145;6.533998015133176;11.281426392184187;SO;20
2024-06-05;Zamora;41797;1943;169080;40950;249487;20859;49275;460364;63752;4.648658994664689;8.360756271869876;13.848172315819657;ZA;24
2024-06-05;León;94897;6576;551751;105321;586229;51965;24089;1232877;163862;6.92961842840132;8.86428341143137;13.291025787649538;LE;19
2024-06-05;Palencia;43242;1623;236073;45837;238932;21868;34120;518247;69328;3.7532954072429585;9.152394823631829;13.37740498256623;PA;19
2024-06-05;Castilla y León;543137;32388;2723522;608880;3457294;281180;99999;6723953;922448;5.9631363725910775;8.132950220606059;13.718834739029258;CyL;22
2024-06-04;Burgos;78446;4514;393878;92219;559475;41456;9059;1031799;138189;5.7542768273716955;7.4098038339514725;13.393015500111941;BU;23
2024-06-04;Soria;42499;2778;108983;22587;174303;11386;42173;325785;36751;6.536624391162145;6.532302943724434;11.280752643614655;SO;20
2024-06-04;Valladolid;88203;3707;572888;147328;774253;63204;47186;1435344;214239;4.202804893257599;8.163223132490284;14.925968966324449;VA;25
2024-06-04;Ávila;47658;1998;211787;39630;198152;14234;5019;457597;55862;4.192370640815812;7.183374379264403;12.207684928004335;AV;18
2024-06-04;León;94897;6576;551751;105321;586207;51962;24089;1232855;163859;6.92961842840132;8.864104318099237;13.291019625178954;LE;19
2024-06-04;Salamanca;62151;3993;297586;83421;432950;35890;37274;792687;123304;6.424675387363036;8.289640836124264;15.555193916388182;SA;28
2024-06-04;Zamora;41797;1943;169080;40950;249468;20857;49275;460345;63750;4.648658994664689;8.360591338368046;13.848309420108832;ZA;24
2024-06-04;Palencia;43242;1623;236073;45837;238910;21863;34120;518225;69323;3.7532954072429585;9.151144782554098;13.377008056346181;PA;19
2024-06-04;Segovia;44244;5256;181495;31587;243333;20294;40004;469072;57137;11.879576891781937;8.340011424673184;12.180859228434015;SE;17
2024-06-04;Castilla y León;543137;32388;2723521;608880;3457051;281146;99999;6723709;922414;5.9631363725910775;8.132538397611142;13.718826915323076;CyL;22
2024-06-03;Ávila;47658;1998;211787;39630;198113;14228;5019;457558;55856;4.192370640815812;7.181759904700853;12.207414142032267;AV;18
2024-06-03;Salamanca;62151;3993;297586;83421;432949;35890;37274;792686;123304;6.424675387363036;8.289659983046501;15.555213539787507;SA;28
2024-06-03;Segovia;44244;5256;181495;31587;243333;20294;40004;469072;57137;11.879576891781937;8.340011424673184;12.180859228434015;SE;17
2024-06-03;Valladolid;88203;3707;572888;147328;774180;63201;47186;1435271;214236;4.202804893257599;8.163605363093854;14.926519103360969;VA;25
2024-06-03;Burgos;78441;4513;393878;92219;559415;41449;9059;1031734;138181;5.753368773982993;7.4093472645531495;13.393083876270435;BU;23
2024-06-03;León;94896;6576;551751;105321;586170;51958;24089;1232817;163855;6.929691451694486;8.863981438831738;13.29110484362237;LE;19
2024-06-03;Soria;42499;2778;108983;22587;174283;11386;42173;325765;36751;6.536624391162145;6.5330525639333725;11.281445213574202;SO;20
2024-06-03;Palencia;43242;1623;236073;45837;238895;21863;34120;518210;69323;3.7532954072429585;9.151719374620649;13.377395264468072;PA;19
2024-06-03;Zamora;41797;1943;169080;40950;249447;20854;49275;460324;63747;4.648658994664689;8.360092524664559;13.848289465680693;ZA;24
2024-06-03;Castilla y León;543131;32387;2723521;608880;3456785;281123;99999;6723437;922390;5.963018130064386;8.13249883923935;13.719024957027187;CyL;22
2024-06-02;Ávila;47658;1998;211758;39622;198082;14222;5019;457498;55842;4.192370640815812;7.179854807604931;12.205954998710377;AV;18
2024-06-02;Salamanca;62151;3993;297563;83413;432949;35890;37274;792663;123296;6.424675387363036;8.289659983046501;15.554655635497053;SA;28
2024-06-02;Valladolid;88203;3707;572794;147310;774100;63191;47186;1435097;214208;4.202804893257599;8.163157214830125;14.926377798852622;VA;25
2024-06-02;Zamora;41797;1943;169050;40940;249422;20850;49275;460269;63733;4.648658994664689;8.35932676347716;13.84690257219148;ZA;24
2024-06-02;Castilla y León;543124;32386;2723239;608820;3456514;281091;99999;6722877;922297;5.962910863817471;8.132210660798712;13.718784383531037;CyL;22
2024-06-02;Palencia;43242;1623;236052;45835;238871;21861;34120;518165;69319;3.7532954072429585;9.151801600026793;13.37778506846275;PA;19
2024-06-02;Burgos;78435;4513;393863;92215;559358;41443;9059;1031656;138171;5.753808886339007;7.409029637548762;13.393127166419813;BU;23
2024-06-02;León;94896;6576;551692;105314;586135;51955;24089;1232723;163845;6.929691451694486;8.863998908101376;13.29130713063681;LE;19
2024-06-02;Segovia;44243;5255;181495;31587;243333;20294;40004;469071;57136;11.87758515471374;8.340011424673184;12.180672009141473;SE;17
2024-06-02;Soria;42499;2778;108972;22584;174264;11385;42173;325735;36747;6.536624391162145;6.53319102052059;11.28125623589728;SO;20
2024-06-01;Salamanca;62151;3993;297547;83409;432949;35890;37274;792647;123292;6.424675387363036;8.289659983046501;15.554464976212614;SA;28
2024-06-01;Segovia;44243;5255;181493;31585;243332;20294;40004;469068;57134;11.87758515471374;8.340045698880543;12.1803235351804;SE;17
2024-06-01;Valladolid;88203;3707;572759;147300;774047;63187;47186;1435009;214194;4.202804893257599;8.163199392284964;14.92631753529072;VA;25
2024-06-01;Castilla y León;543124;32386;2723081;608787;3456384;281076;99999;6722589;922249;5.962910863817471;8.132082546383735;13.718658094374057;CyL;22
2024-06-01;Ávila;47658;1998;211744;39620;198072;14221;5019;457474;55839;4.192370640815812;7.179712427804031;12.205939572522153;AV;18
2024-06-01;Burgos;78435;4513;393855;92214;559318;41440;9059;1031608;138167;5.753808886339007;7.409023131742587;13.39336259509426;BU;23
2024-06-01;León;94896;6576;551659;105308;586135;51955;24089;1232690;163839;6.929691451694486;8.863998908101376;13.291176208130187;LE;19
2024-06-01;Palencia;43242;1623;236034;45832;238864;21859;34120;518140;69314;3.7532954072429585;9.151232500502378;13.377465549851392;PA;19
2024-06-01;Soria;42499;2778;108956;22581;174251;11382;42173;325706;36741;6.536624391162145;6.531956774996988;11.280418536962783;SO;20
2024-06-01;Zamora;41797;1943;169034;40938;249416;20848;49275;460247;63729;4.648658994664689;8.358725983898387;13.846695361403768;ZA;24
2024-05-31;Ávila;47658;1998;211736;39618;198057;14219;5019;457451;55835;4.192370640815812;7.179246378567786;12.205678859593705;AV;18
2024-05-31;Salamanca;62151;3993;297534;83405;432948;35890;37274;792633;123288;6.424675387363036;8.28967913005719;15.554235062128374;SA;28
2024-05-31;Valladolid;88203;3707;572742;147296;774002;63183;47186;1434947;214186;4.202804893257599;8.163157201144184;14.926404947360425;VA;25
2024-05-31;Zamora;41797;1943;169022;40934;249412;20848;49275;460231;63725;4.648658994664689;8.358860038811285;13.846307615088946;ZA;24
2024-05-31;León;94896;6576;551616;105297;586116;51955;24089;1232628;163828;6.929691451694486;8.864286250503312;13.290952339229678;LE;19
2024-05-31;Segovia;44243;5255;181490;31584;243332;20294;40004;469065;57133;11.87758515471374;8.340045698880543;12.180188246831463;SE;17
2024-05-31;Soria;42499;2778;108945;22580;174248;11381;42173;325692;36739;6.536624391162145;6.531495339975208;11.28028935313118;SO;20
2024-05-31;Castilla y León;543124;32386;2722942;608754;3456242;281063;99999;6722308;922203;5.962910863817471;8.132040522625442;13.718547260851482;CyL;22
2024-05-31;Burgos;78435;4513;393842;92211;559277;41436;9059;1031554;138160;5.753808886339007;7.408851070221018;13.393385125742327;BU;23
2024-05-31;Palencia;43242;1623;236015;45829;238850;21857;34120;518107;69309;3.7532954072429585;9.150931546996024;13.377352554588146;PA;19
2024-05-30;Ávila;47658;1998;211704;39614;198024;14218;5019;457386;55830;4.192370640815812;7.179937785318952;12.2063202634099;AV;18
2024-05-30;Salamanca;62151;3993;297497;83401;432948;35890;37274;792596;123284;6.424675387363036;8.28967913005719;15.554456494859927;SA;28
2024-05-30;Soria;42499;2778;108930;22575;174229;11379;42173;325658;36732;6.536624391162145;6.53105969729494;11.279317566281192;SO;20
2024-05-30;Valladolid;88203;3707;572664;147275;773936;63173;47186;1434803;214155;4.202804893257599;8.162561245374295;14.925742418994107;VA;25
2024-05-30;Zamora;41797;1943;168991;40930;249392;20843;49275;460180;63716;4.648658994664689;8.357525502020916;13.845886392281281;ZA;24
2024-05-30;León;94896;6576;551536;105279;586091;51953;24089;1232523;163808;6.929691451694486;8.864323117058612;13.290461922414428;LE;19
2024-05-30;Burgos;78435;4513;393824;92204;559235;41433;9059;1031494;138150;5.753808886339007;7.408871047055353;13.393194725320749;BU;23
2024-05-30;Palencia;43242;1623;235984;45828;238837;21856;34120;518063;69307;3.7532954072429585;9.151010940515917;13.378102663189612;PA;19
2024-05-30;Segovia;44242;5254;181485;31584;243319;20294;40004;469046;57132;11.87559332760725;8.340491289212926;12.18046844019563;SE;17
2024-05-30;Castilla y León;543123;32385;2722615;608690;3456011;281039;99999;6721749;922114;5.962737722394375;8.131889626508713;13.718364074588324;CyL;22
2024-05-29;Palencia;43241;1623;235955;45824;238817;21856;34120;518013;69303;3.7533822067019726;9.15177730228585;13.37862177204047;PA;19
2024-05-29;Soria;42499;2778;108917;22574;174213;11378;42173;325629;36730;6.536624391162145;6.531085510266169;11.27970788842517;SO;20
2024-05-29;Valladolid;88203;3707;572572;147255;773852;63162;47186;1434627;214124;4.202804893257599;8.162025813721487;14.925412668240595;VA;25
2024-05-29;Burgos;78435;4513;393812;92199;559184;41428;9059;1031431;138140;5.753808886339007;7.408652608086068;13.393043257377371;BU;23
2024-05-29;León;94896;6576;551455;105266;586059;51950;24089;1232410;163792;6.929691451694486;8.864295233073802;13.290382259150771;LE;19
2024-05-29;Salamanca;62151;3993;297465;83394;432948;35890;37274;792564;123277;6.424675387363036;8.28967913005719;15.554201301093665;SA;28
2024-05-29;Segovia;44242;5254;181479;31583;243300;20292;40004;469021;57129;11.87559332760725;8.3403205918619;12.1804780596178;SE;17
2024-05-29;Zamora;41797;1943;168957;40922;249376;20842;49275;460130;63707;4.648658994664689;8.357660721160014;13.845434985764893;ZA;24
2024-05-29;Castilla y León;543122;32385;2722290;608626;3455744;281014;99999;6721156;922025;5.962748701028498;8.13179448477665;13.718250253379033;CyL;22
2024-05-29;Ávila;47658;1998;211678;39610;197995;14216;5019;457331;55824;4.192370640815812;7.179979292406374;12.20647627210926;AV;18
2024-05-28;Burgos;78435;4513;393799;92198;559123;41427;9059;1031357;138138;5.753808886339007;7.4092820363318985;13.393810290714079;BU;23
2024-05-28;León;94896;6576;551371;105249;586041;51950;24089;1232308;163775;6.929691451694486;8.864567496130817;13.290102798975582;LE;19
2024-05-28;Salamanca;62151;3993;297427;83387;432946;35890;37274;792524;123270;6.424675387363036;8.289717424343914;15.554103093407898;SA;28
2024-05-28;Segovia;44241;5253;181466;31580;243272;20291;40004;468979;57124;11.873601410456363;8.340869479430433;12.180502751722358;SE;17
2024-05-28;Soria;42499;2778;108901;22572;174201;11378;42173;325601;36728;6.536624391162145;6.531535410244488;11.280063636168194;SO;20
2024-05-28;Zamora;41797;1943;168925;40919;249358;20839;49275;460080;63701;4.648658994664689;8.357060932474594;13.845635541644933;ZA;24
2024-05-28;Ávila;47658;1998;211648;39606;197965;14213;5019;457271;55817;4.192370640815812;7.179551940999672;12.206547102265395;AV;18
2024-05-28;Palencia;43241;1623;235927;45820;238805;21855;34120;517973;69298;3.7533822067019726;9.151818429262368;13.378689622818177;PA;19
2024-05-28;Valladolid;88203;3707;572470;147236;773776;63151;47186;1434449;214094;4.202804893257599;8.161405884907259;14.925173359248046;VA;25
2024-05-28;Castilla y León;543121;32384;2721934;608567;3455487;280997;99999;6720542;921948;5.962575558669247;8.131907311473029;13.718357834829392;CyL;22
2024-05-27;Ávila;47658;1998;211612;39602;197934;14209;5019;457204;55809;4.192370640815812;7.178655511433105;12.20658611910657;AV;18
2024-05-27;Castilla y León;543114;32382;2721602;608507;3455193;280962;99999;6719909;921851;5.962284161336294;8.131586281866166;13.718206600714385;CyL;22
2024-05-27;León;94894;6576;551291;105237;586012;51950;24089;1232197;163763;6.92983750289797;8.865006177347905;13.29032614103102;LE;19
2024-05-27;Segovia;44237;5252;181456;31580;243241;20286;40004;468934;57118;11.872414494653796;8.339876912198191;12.180392123411824;SE;17
2024-05-27;Zamora;41797;1943;168890;40911;249341;20838;49275;460028;63692;4.648658994664689;8.357229657376845;13.845244202526802;ZA;24
2024-05-27;Burgos;78434;4512;393779;92195;559057;41420;9059;1031270;138127;5.752607287655864;7.408904637630867;13.393873573361;BU;23
2024-05-27;Palencia;43241;1623;235897;45815;238793;21852;34120;517931;69290;3.7533822067019726;9.151022014883184;13.37822991865712;PA;19
2024-05-27;Salamanca;62151;3993;297407;83382;432946;35890;37274;792504;123265;6.424675387363036;8.289717424343914;15.553864712354764;SA;28
2024-05-27;Soria;42499;2778;108883;22566;174180;11375;42173;325562;36719;6.536624391162145;6.53060052818923;11.278650456748638;SO;20
2024-05-27;Valladolid;88203;3707;572387;147219;773689;63142;47186;1434279;214068;4.202804893257599;8.161160362884829;14.925129629590895;VA;25
2024-05-26;Ávila;47658;1998;211594;39601;197909;14206;5019;457161;55805;4.192370640815812;7.178046475905593;12.206859290271916;AV;18
2024-05-26;Zamora;41797;1943;168862;40906;249327;20837;49275;459986;63686;4.648658994664689;8.357297845800895;13.845203984469093;ZA;24
2024-05-26;Salamanca;62151;3993;297372;83375;432946;35890;37274;792469;123258;6.424675387363036;8.289717424343914;15.55366834538638;SA;28
2024-05-26;Soria;42499;2778;108872;22565;174164;11373;42173;325535;36716;6.536624391162145;6.5300521347695275;11.278664352527377;SO;20
2024-05-26;Castilla y León;543110;32382;2721279;608453;3454904;280938;99999;6719293;921773;5.962328073502605;8.131571817914478;13.718303398884377;CyL;22
2024-05-26;Burgos;78434;4512;393766;92188;558998;41411;9059;1031198;138111;5.752607287655864;7.408076594191751;13.393257163027858;BU;23
2024-05-26;León;94892;6576;551210;105227;585972;51950;24089;1232074;163753;6.929983560257978;8.86561132613845;13.290841296870157;LE;19
2024-05-26;Palencia;43240;1623;235872;45812;238775;21849;34120;517887;69284;3.7534690101757633;9.150455449691131;13.378207987456722;PA;19
2024-05-26;Segovia;44236;5252;181441;31577;243202;20286;40004;468879;57115;11.872682882719957;8.341214299224513;12.181181072302236;SE;17
2024-05-26;Valladolid;88203;3707;572290;147202;773611;63136;47186;1434104;214045;4.202804893257599;8.161207635361958;14.925347115690354;VA;25
2024-05-25;Ávila;47658;1997;211587;39600;197892;14201;5019;457137;55798;4.190272357211801;7.176136478483213;12.20596888897639;AV;18
2024-05-25;Palencia;43240;1622;235865;45811;238769;21849;34120;517874;69282;3.7511563367252547;9.150685390482014;13.378157621351914;PA;19
2024-05-25;Valladolid;88203;3705;572272;147199;773539;63135;47186;1434014;214039;4.200537396687187;8.1618379939473;14.92586543785486;VA;25
2024-05-25;Castilla y León;543110;32382;2721196;608442;3454741;280920;99999;6719047;921744;5.962328073502605;8.131434454854936;13.718374049176916;CyL;22
2024-05-25;Salamanca;62151;3992;297368;83374;432946;35890;37274;792465;123256;6.4230664027931965;8.289717424343914;15.553494476096736;SA;28
2024-05-25;Soria;42499;2778;108869;22565;174152;11370;42173;325520;36713;6.536624391162145;6.528779457026046;11.27826247235193;SO;20
2024-05-25;Burgos;78434;4512;393753;92187;558960;41406;9059;1031147;138105;5.752607287655864;7.407685702018034;13.393337710336159;BU;23
2024-05-25;León;94892;6576;551185;105224;585970;51950;24089;1232047;163750;6.929983560257978;8.86564158574671;13.290889065108718;LE;19
2024-05-25;Segovia;44236;5254;181439;31577;243191;20282;40004;468866;57113;11.877204087168822;8.339946790794068;12.181092252370613;SE;17
2024-05-25;Zamora;41797;1943;168858;40905;249322;20837;49275;459977;63685;4.648658994664689;8.35746544629034;13.84525748026532;ZA;24
2024-05-24;Burgos;78434;4512;393741;92182;558915;41402;9059;1031090;138096;5.752607287655864;7.407566445702835;13.393205248814361;BU;23
2024-05-24;Castilla y León;543110;32382;2721102;608427;3454570;280912;99999;6718782;921721;5.962328073502605;8.13160538069861;13.718572800843962;CyL;22
2024-05-24;Ávila;47658;1998;211581;39599;197880;14201;5019;457119;55798;4.192370640815812;7.176571659591671;12.206449524084539;AV;18
2024-05-24;Soria;42499;2778;108866;22565;174135;11370;42173;325500;36713;6.536624391162145;6.529416831768456;11.278955453149003;SO;20
2024-05-24;León;94892;6576;551163;105223;585956;51950;24089;1232011;163749;6.929983560257978;8.865853408788373;13.291196263669725;LE;19
2024-05-24;Palencia;43240;1623;235853;45809;238764;21849;34120;517857;69281;3.7534690101757633;9.150877016635674;13.378403690594121;PA;19
2024-05-24;Salamanca;62151;3993;297361;83374;432946;35890;37274;792458;123257;6.424675387363036;8.289717424343914;15.553758054054601;SA;28
